T,RESIDUALS,SIG_RESID
2007.09103,3.23106,4.84344
2007.09377,4.53582,4.75220
2007.09650,5.41089,4.76697
2007.09924,0.37827,4.81911
2007.10198,-0.56504,4.83649
2007.10472,-2.51705,4.92339
2007.10746,1.28023,4.90775
2007.11019,1.24780,4.92427
2007.11293,7.35364,4.89385
2007.11567,-0.73724,4.77132
2007.11841,-0.39485,4.74612
2007.12115,-1.06220,4.82607
2007.12388,-1.23830,4.81565
2007.12662,-1.16615,4.81739
2007.12936,4.99625,4.95034
2007.13210,-5.62711,4.85128
2007.13483,-0.79223,4.83564
2007.13757,2.17188,4.81131
2007.14031,3.80122,4.83738
2007.14305,-4.36422,4.85476
2007.14579,1.60956,4.88691
2007.14852,-3.86844,4.83738
2007.15126,6.67878,4.87475
2007.15400,3.72520,4.82782
2007.15674,7.85483,4.84347
2007.15948,3.15767,4.80697
2007.16221,0.21271,4.98163
2007.16495,4.14895,4.96165
2007.16769,0.30540,4.90256
2007.17043,4.41904,4.91125
2007.17316,9.56787,4.93558
2007.17590,5.83690,4.92255
2007.17864,11.07013,5.01900
2007.18138,1.90855,4.91734
2007.18412,0.65817,5.01205
2007.18685,5.95598,5.11372
2007.18959,3.76298,4.96600
2007.19233,2.58818,4.95731
2007.19507,3.96957,4.83218
2007.19780,8.88016,4.83739
2007.20054,5.39394,4.92864
2007.20328,3.73992,4.95645
2007.20602,5.66210,4.84869
2007.20876,8.89249,4.97904
2007.21149,0.32007,4.81567
2007.21423,-2.48414,4.97470
2007.21697,4.84886,4.92256
2007.21971,0.41607,4.91040
2007.22245,2.06050,4.87477
2007.22518,6.42714,4.91735
2007.22792,6.79900,4.84870
2007.23066,3.98108,4.93125
2007.23340,4.86340,4.93734
2007.23613,-0.18606,4.92517
2007.23887,5.74272,4.84783
2007.24161,6.18575,4.87217
2007.24435,3.26401,4.90693
2007.24709,4.72353,4.85218
2007.24982,10.17131,4.82785
2007.25256,5.84034,4.85479
2007.25530,0.04065,4.86956
2007.25804,5.42322,4.91996
2007.26078,5.94408,4.89129
2007.26351,4.23022,4.91910
2007.26625,11.92965,4.79657
2007.26899,10.36038,4.87652
2007.27173,7.15942,4.95820
2007.27446,10.95377,4.90520
2007.27720,9.88444,4.82091
2007.27994,10.16143,4.81830
2007.28268,11.77976,4.97211
2007.28542,6.35644,4.85306
2007.28815,1.00347,4.86696
2007.29089,3.56085,4.83221
2007.29363,5.03361,4.79745
2007.29637,2.17074,4.77746
2007.29911,4.86026,4.79571
2007.30184,6.77217,4.82873
2007.30458,6.83249,4.86436
2007.30732,7.32222,4.89999
2007.31006,5.20737,4.90173
2007.31279,8.12296,4.91042
2007.31553,7.79199,4.80788
2007.31827,8.42247,4.87392
2007.32101,6.24642,4.82526
2007.32375,6.15484,4.82092
2007.32648,7.37275,4.85046
2007.32922,3.54515,4.81049
2007.33196,4.41205,5.01296
2007.33470,3.91848,4.99993
2007.33744,-3.62057,4.81918
2007.34017,3.09392,4.82527
2007.34291,-8.44604,4.83396
2007.34565,4.91457,4.80615
2007.34839,5.79475,4.81310
2007.35112,2.86152,4.84700
2007.35386,1.48788,5.16938
2007.35660,-2.56115,5.15721
2007.35934,3.32245,4.81050
2007.36208,4.59768,4.81832
2007.36481,5.13956,4.99820
2007.36755,0.47210,4.87655
2007.37029,3.41431,4.90001
2007.37303,5.10820,5.01819
2007.37577,-0.63320,5.01645
2007.37850,0.89910,4.89480
2007.38124,5.35813,4.92608
2007.38398,-0.39610,4.90870
2007.38672,-4.76459,4.91044
2007.38945,-0.55631,4.89828
2007.39219,1.39174,4.95563
2007.39493,5.02459,4.88698
2007.39767,-0.03876,4.90002
2007.40041,9.81970,5.05904
2007.40314,-0.10000,4.85831
2007.40588,0.61513,4.81486
2007.40862,1.19013,4.85657
2007.41136,2.50500,4.84962
2007.41410,1.78475,4.83746
2007.41683,1.17740,4.83485
2007.41957,0.73497,4.80009
2007.42231,-2.08654,5.08859
2007.42505,7.26588,4.95911
2007.42778,2.59027,4.82790
2007.43052,8.59862,4.87048
2007.43326,4.95495,4.82356
