T,RESIDUALS,SIG_RESID
2001.20192,-3.17578,1.61782
2001.20465,-2.43870,1.68332
2001.20739,-2.30925,1.65712
2001.21013,-0.58342,1.62830
2001.21287,-1.02122,1.63092
2001.21561,-1.26165,1.67022
2001.21834,-1.00472,1.62568
2001.22108,-2.27442,1.62830
2001.22382,-1.91277,1.62175
2001.22656,-2.52077,1.64140
2001.22930,-1.57941,1.64533
2001.23203,-2.14071,1.66760
2001.23477,-1.54766,1.68594
2001.23751,-1.84028,1.74227
2001.24025,-1.13857,1.62961
2001.24298,-2.33852,1.64271
2001.24572,-2.17115,1.70821
2001.24846,-1.74946,1.65843
2001.25120,-3.47545,1.63224
2001.25394,-3.39413,1.69380
2001.25667,-2.69350,1.62438
2001.25941,-2.18357,1.67415
2001.26215,-2.61634,1.67284
2001.26489,-2.47882,1.65582
2001.26762,-1.74201,1.66499
2001.27036,-3.69492,1.63355
2001.27310,-2.75455,1.63224
2001.27584,-1.60492,1.66499
2001.27858,-0.89401,1.65058
2001.28131,-1.12784,1.64796
2001.28405,-1.81142,1.70690
2001.28679,-1.96175,1.70952
2001.28953,-0.85584,1.71214
2001.29227,-1.51068,1.72393
2001.29500,-1.80430,1.72655
2001.29774,-1.65269,1.64665
2001.30048,-1.90385,1.63748
2001.30322,-0.57281,1.65320
2001.30595,-1.62455,1.68857
2001.30869,0.21590,1.67809
2001.31143,-2.13344,1.67154
2001.31417,-4.01660,1.73572
2001.31691,-2.61458,1.67547
2001.31964,0.03263,1.68071
2001.32238,-1.75800,1.71738
2001.32512,-5.43347,1.68595
2001.32786,-2.45077,1.74096
2001.33060,-2.59593,1.69512
2001.33333,-1.59094,1.67023
2001.33607,-2.03582,1.67809
2001.33881,-3.82456,1.67154
2001.34155,-1.98318,1.68464
2001.34428,-1.13469,1.66499
2001.34702,-1.56608,1.70429
2001.34976,-1.29137,1.70167
2001.35250,-1.58556,1.66106
2001.35524,-1.81867,1.65975
2001.35797,-1.87469,1.67023
2001.36071,-1.18864,1.70298
2001.36345,-0.60652,1.69774
2001.36619,-1.42133,1.66761
2001.36893,-1.48510,1.65189
2001.37166,-1.61381,1.70429
2001.37440,-3.20049,1.73703
2001.37714,-1.30013,1.64141
2001.37988,-2.58674,1.63748
2001.38261,-0.34434,1.64272
2001.38535,-1.17492,1.63355
2001.38809,-1.34850,1.69643
2001.39083,-1.04909,1.63617
2001.39357,-0.68968,1.62438
2001.39630,-0.91029,1.62831
2001.39904,-1.97592,1.63355
2001.40178,-1.15458,1.63355
2001.40452,-2.21928,1.66761
2001.40726,-1.30303,1.64665
2001.40999,-0.15183,1.63093
2001.41273,-0.58568,1.61914
2001.41547,-0.93961,1.65058
2001.41821,-1.32060,1.66761
2001.42094,-3.28168,1.63486
2001.42368,-2.07884,1.66892
2001.42642,-2.98410,1.63879
2001.42916,-0.07746,1.62700
2001.43190,0.16107,1.66106
2001.43463,0.12349,1.63486
2001.43737,-0.64421,1.62307
2001.44011,-0.66904,1.62438
2001.44285,0.47099,1.62700
2001.44559,-2.92811,1.64010
2001.44832,0.02063,1.64665
2001.45106,0.05122,1.69380
2001.45380,0.90165,1.68856
2001.45654,1.50191,1.63879
2001.45927,1.42699,1.66498
2001.46201,0.51990,1.64272
2001.46475,-0.36539,1.70952
2001.46749,-1.34487,1.70297
2001.47023,-3.54454,1.70035
2001.47296,-1.34243,1.63486
2001.47570,-2.09152,1.69642
2001.47844,-0.30784,1.70559
2001.48118,-0.06737,1.64402
2001.48392,-0.66014,1.65188
2001.48665,-0.32415,1.71476
2001.48939,0.47660,1.64795
2001.49213,-0.15389,1.67153
2001.49487,-1.19464,1.65974
2001.49760,-1.34265,1.65450
2001.50034,-1.60692,1.64533
2001.50308,-0.65746,1.70690
2001.50582,0.01972,1.68594
2001.50856,-2.57437,1.67022
2001.51129,-1.66876,1.65843
2001.51403,-1.05243,1.70035
2001.51677,0.25060,1.64533
2001.52225,-1.64225,1.78942
2001.52498,-0.07113,1.68070
2001.52772,-3.10634,1.65450
2001.53046,-1.16486,1.70035
2001.53320,-1.69970,1.69511
2001.53593,-2.79788,1.64664
2001.53867,-2.11738,1.64926
2001.54141,-1.99523,1.63354
2001.54415,-1.51541,1.67939
2001.54689,0.15406,1.62437
2001.54962,-0.20882,1.70690
2001.55236,-1.40705,1.63354
2001.55510,-1.38563,1.63616
2001.55784,0.80542,1.66498
2001.56057,0.39511,1.62437
2001.56331,1.74543,1.62306
2001.56605,1.36739,1.70820
2001.56879,-0.08903,1.76322
2001.57153,-1.82083,1.65450
2001.57426,-0.90300,1.73964
2001.57700,0.67744,1.77108
2001.57974,0.64850,1.71213
2001.58248,0.83918,1.65843
2001.58522,-0.29254,1.65188
2001.58795,0.60735,1.67546
