T,RESIDUALS,SIG_RESID
2002.01780,2.70671,3.83637
2002.02053,2.90069,3.98232
2002.02327,3.87195,3.78681
2002.02601,3.42549,3.90522
2002.02875,2.25033,3.80608
2002.03149,6.82247,4.10624
2002.03422,3.54291,3.85290
2002.03696,4.57867,3.97407
2002.03970,4.09774,3.83638
2002.04244,1.34014,3.97407
2002.04517,3.56986,3.94378
2002.04791,3.23292,3.73449
2002.05065,9.86032,3.74550
2002.05339,0.64507,3.77029
2002.05613,1.03216,3.66840
2002.05886,1.50461,3.79232
2002.06160,0.76442,3.64637
2002.06434,2.30260,3.77305
2002.06708,3.27014,3.79232
2002.06982,2.13806,3.65463
2002.07255,0.67036,3.74551
2002.07529,1.47804,3.76479
2002.07803,3.40511,3.70971
2002.08077,0.91358,3.79508
2002.08350,3.10644,3.71522
2002.08624,1.77570,3.82812
2002.08898,0.32536,3.86668
2002.09172,1.32544,3.78682
2002.09446,2.42392,3.69043
2002.09719,2.97882,3.98784
2002.09993,2.16414,3.73450
2002.10267,2.12488,3.77305
2002.10541,3.64205,3.76204
2002.10815,3.65264,3.82813
2002.11088,3.32466,3.89697
2002.11362,5.15612,3.78407
2002.11636,1.12002,3.82262
2002.11910,2.12435,3.74276
2002.12183,2.73413,3.95205
2002.12457,1.62034,3.99886
2002.12731,1.54501,3.78407
2002.13005,1.39512,3.88045
2002.13279,1.10768,3.82538
2002.13552,1.10969,3.77305
2002.13826,1.67716,3.85016
2002.14100,2.61608,3.82538
2002.14374,1.68645,3.77306
2002.14648,1.81829,3.87219
2002.14921,1.98458,3.82538
2002.15195,0.53933,3.75378
2002.15469,3.91253,3.94930
2002.15743,3.48920,4.04568
2002.16016,2.48933,3.75929
2002.16290,3.09592,3.97959
2002.16564,2.68097,3.87219
2002.16838,3.53448,3.89698
2002.17112,2.16746,3.81436
2002.17385,3.35489,3.83915
2002.17659,3.22879,3.87219
2002.17933,2.93614,3.71798
2002.18207,3.45996,3.67943
2002.18480,2.53823,3.84190
2002.18754,3.29697,3.58855
2002.19028,1.43816,3.85016
2002.19302,2.25980,3.79784
2002.19576,1.08790,3.67667
2002.19849,2.17346,3.61609
2002.20123,2.86846,3.69320
2002.20397,3.20392,3.58855
2002.20671,1.59582,3.80886
2002.20945,1.10218,3.83364
2002.21218,2.78097,3.62711
2002.21492,3.33821,3.69044
2002.21766,2.71489,3.75654
2002.22040,2.76300,3.77581
2002.22313,2.83155,3.60507
2002.22587,3.18153,3.63261
2002.22861,2.75695,3.66566
2002.23135,3.81678,3.62986
2002.23409,3.87404,3.78683
2002.23682,1.46673,3.83364
2002.23956,2.51282,3.72624
