T,RESIDUALS,SIG_RESID
2001.80972,4.74071,2.76250
2001.81246,3.25568,2.54558
2001.81520,5.07059,2.81517
2001.81793,6.09945,2.76250
2001.82067,3.22028,2.69587
2001.82341,3.36007,2.67108
2001.82615,2.97884,2.60291
2001.82888,3.35959,2.61376
2001.83162,3.50333,2.72376
2001.83436,2.84506,2.56263
2001.83710,2.52680,2.50685
2001.83984,3.54954,2.60136
2001.84257,2.72531,2.51924
2001.84531,0.61410,2.71447
2001.84805,6.16592,2.83841
2001.85079,5.44677,2.62150
2001.85352,4.79868,2.63545
2001.85626,3.54064,2.58122
2001.85900,3.91165,2.56882
2001.86174,4.39174,2.51924
2001.86448,3.07890,2.71601
2001.86721,7.84514,2.75165
2001.86995,5.42746,2.78573
2001.87269,1.67989,2.64784
2001.87543,4.83041,2.74080
2001.87817,3.45404,2.62150
2001.88090,3.30479,2.55488
2001.88364,4.76066,2.73925
2001.88638,-0.35533,2.71137
2001.88912,1.12880,2.76249
2001.89185,1.51308,2.66953
2001.89459,2.38851,2.71601
2001.89733,2.51210,2.81052
2001.90007,2.86384,2.68503
2001.90281,3.80376,2.55333
2001.90554,4.11785,2.66179
2001.90828,2.04313,2.76559
2001.91102,5.84659,2.47741
2001.91376,4.09125,2.63080
2001.91650,3.73611,2.53938
2001.91923,5.16118,2.60446
2001.92197,5.82046,2.53319
2001.92355,7.68536,7.88214
2001.92856,3.74917,6.73745
2001.93018,1.74565,2.74080
2001.93292,6.72484,2.62770
2001.93566,6.64028,2.67108
2001.93840,4.09397,2.57192
2001.94114,2.49491,2.59826
2001.94387,3.15911,2.74545
2001.94661,4.66958,2.68968
2001.94935,7.62932,2.57347
2001.95209,2.33034,2.58432
2001.95483,3.61164,2.58432
2001.95734,3.59044,2.81982
2001.96051,1.10005,2.84461
2001.96304,4.31227,2.68968
2001.96578,0.03275,2.55953
2001.96851,2.79754,2.61221
2001.97125,0.28463,2.57192
2001.97399,1.26904,2.75785
2001.97673,1.75878,2.64939
2001.97947,4.25484,2.61841
2001.98220,1.73223,2.57812
2001.98494,0.26595,2.51305
2001.98768,-1.63699,2.56108
2001.99042,-0.61759,2.65094
2001.99316,-0.01284,2.57967
2001.99589,1.53727,2.51615
2001.99863,2.38972,2.81672
2002.00411,-1.45029,2.65404
2002.00684,0.56624,2.66179
2002.00958,3.51515,2.68038
2002.01232,5.88943,2.64630
2002.01506,-1.15792,2.70672
2002.01740,-0.03716,2.93447
2002.02054,-1.70754,2.76250
2002.02327,-0.12669,2.70672
2002.02601,2.64349,2.76095
2002.02875,2.46806,2.66489
2002.03149,3.61902,2.87715
2002.03422,1.43037,2.57348
2002.03696,1.30311,2.63700
2002.03970,2.01326,2.69278
2002.04244,0.20280,2.81208
2002.04517,1.85875,2.65250
2002.04791,0.92110,2.63391
2002.05065,6.88185,2.60447
2002.05339,-1.77299,2.54094
2002.05613,-0.16042,2.70673
2002.05839,-0.54483,3.28770
2002.23682,2.25474,2.66957
2002.23956,3.57454,2.64479
2002.24230,4.31057,2.59366
2002.24504,2.30583,2.53478
2002.24778,2.95630,2.59676
2002.25051,1.16799,2.51929
2002.25325,4.19288,2.58746
2002.25599,3.92197,2.59986
2002.25873,2.51626,2.75324
2002.26146,-0.79427,2.65254
2002.26420,1.87539,2.47436
2002.26694,4.03622,2.75015
2002.26968,3.29921,2.92832
