T,RESIDUALS,SIG_RESID
2013.13347,1.75292,1.61005
2013.13618,0.82467,1.60603
2013.13894,0.25973,1.57515
2013.14168,2.59356,1.63020
2013.14442,-0.86800,1.69331
2013.14715,1.88406,1.68794
2013.14992,1.45858,1.57785
2013.15265,0.37287,1.62888
2013.15537,2.57382,1.58591
2013.15811,0.29425,1.62351
2013.16084,-1.00772,1.64634
2013.16358,0.49588,1.63829
2013.16632,-0.19094,1.67051
2013.16906,0.61281,1.63158
2013.17180,1.60812,1.59399
2013.17453,0.52399,1.76987
2013.17727,0.23241,1.65576
2013.18001,0.43038,1.69201
2013.18274,2.57990,1.61415
2013.18548,0.17693,1.60207
2013.18823,1.19448,1.60475
2013.19096,-0.43442,1.61818
2013.19370,1.49818,1.67995
2013.19644,1.88328,1.62490
2013.19917,2.26389,1.63967
2013.20191,0.60298,1.60880
2013.20465,0.64256,1.62491
2013.20737,0.27664,1.65177
2013.21013,0.43414,1.60209
2013.21286,1.36312,1.61284
2013.21560,-0.43144,1.65580
2013.21834,0.55044,1.64238
2013.22108,1.79375,1.63836
2013.22381,0.88550,1.61151
2013.22656,1.38666,1.63165
2013.22927,0.59424,1.75516
2013.23200,-0.10379,1.63568
2013.23475,1.10857,1.62897
2013.23748,1.77732,1.63300
2013.24024,0.56145,1.61824
2013.24298,-0.28706,1.61153
2013.24572,0.01379,1.63167
2013.24846,0.45698,1.65584
2013.25119,0.46251,1.63570
2013.25393,0.41836,1.63570
2013.25667,0.87954,1.69343
2013.25941,-0.16798,1.66524
2013.26214,0.47579,1.65987
2013.26489,0.52687,1.65585
2013.26762,-0.70880,1.65048
2013.27036,0.36481,1.65048
2013.27310,0.84367,1.69613
2013.27583,-2.30122,1.66928
2013.27857,-0.76387,1.69076
2013.28131,-0.18030,1.67063
2013.28405,0.45950,1.62767
2013.28679,0.72548,1.65721
2013.28956,0.57874,1.69480
2013.29226,1.02403,1.66929
2013.29500,0.79557,1.63842
2013.29765,0.13105,1.74581
2013.31690,-0.66327,1.69749
2013.31964,-1.45268,1.65856
2013.32238,-0.43202,1.65051
2013.32512,-0.52433,1.65588
2013.32785,-0.34359,1.65051
2013.33059,1.12017,1.63172
2013.33333,0.37095,1.65991
2013.33607,-0.05326,1.63172
2013.33880,0.18052,1.67871
2013.34155,-1.13270,1.63977
2013.34428,-3.65698,1.63978
2013.34702,-0.47929,1.63843
2013.34976,0.72736,1.66663
2013.35249,-0.69406,1.68274
2013.35523,-0.64955,1.67871
2013.35797,0.36087,1.81966
2013.36070,-0.43783,1.68542
2013.36344,-0.95761,1.65589
2013.36617,-1.65251,1.64649
2013.36892,-0.54852,1.66126
2013.37166,-1.22967,1.63307
2013.37440,-1.70599,1.65455
2013.37713,-1.69947,1.62904
2013.37987,-0.70813,1.63709
2013.38261,-0.32096,1.63441
2013.38535,-2.15599,1.69616
2013.38809,-0.89523,1.67737
2013.39082,0.41532,1.66260
2013.39287,0.03932,3.41665
2013.39907,0.54462,2.00087
2013.40177,-0.66686,1.64917
2013.40451,-1.23254,1.63978
2013.40725,-2.12551,1.72167
2013.40999,1.21024,1.75120
2013.41273,-0.10131,1.63306
2013.41546,1.12282,1.71898
2013.41821,0.45565,1.68139
2013.42094,0.15614,1.66931
2013.42368,-0.16770,1.67468
2013.42642,-0.40190,1.69347
2013.42915,1.41456,1.63843
2013.43190,-0.40136,1.65185
2013.43463,0.59935,1.64648
2013.43737,-1.18632,1.66796
2013.44010,-2.00139,1.68273
2013.44284,0.23814,1.62232
2013.44558,0.49026,1.66259
2013.44832,-0.42404,1.61560
2013.45106,0.19523,1.63037
2013.45379,0.09507,1.62768
2013.45654,0.60045,1.63574
2013.45927,0.00639,1.90824
2013.46201,0.12386,1.65050
2013.46475,0.53287,1.63037
2013.46748,0.01140,1.78072
2013.47022,-0.05756,1.63976
2013.47296,0.56599,1.60217
2013.47569,-0.78295,1.64379
2013.47806,0.00149,2.23439
2013.48121,-1.33247,2.50280
2013.48391,-0.33387,1.78474
2013.48665,-0.83588,2.28136
2013.48939,-1.38243,1.79682
2013.49212,1.50148,2.03172
2013.49487,-1.58918,2.11359
2013.49760,-0.63035,1.83038
2013.50034,0.10790,1.59411
2013.50308,-1.87341,1.72701
2013.50581,-0.37129,1.61424
2013.50855,-0.44775,1.59813
2013.51129,-1.14479,1.61961
2013.51403,-0.00943,1.58605
2013.51676,0.55638,1.58605
2013.51950,0.81257,1.60484
2013.52224,0.81316,1.65720
2013.52498,-1.27685,1.70016
2013.52772,0.14253,1.63169
2013.53023,-0.07525,1.74446
2013.54798,-0.93680,4.15865
2013.54855,0.56374,4.07815
2013.56149,0.01910,3.07445
2013.56331,-1.30648,1.62631
2013.56605,-0.71596,1.58603
2013.56878,0.31792,1.60348
2013.57152,-1.69486,1.61153
2013.57426,-0.38729,1.63301
2013.57700,0.01963,1.58468
2013.57974,-1.03910,1.59945
2013.58247,0.27751,1.58736
2013.58521,1.13948,1.58333
2013.58795,0.61078,1.58870
2013.59069,0.51144,1.59676
2013.59342,-0.20556,1.62227
2013.59616,0.89478,1.67731
2013.59890,1.12248,1.63569
2013.60164,-1.07947,1.62898
2013.60438,0.36892,1.62361
2013.60711,-0.29633,1.63569
2013.60985,-0.21623,1.59809
2013.61259,-0.52778,1.60883
2013.61533,0.17603,1.62360
2013.61807,-0.29780,1.61823
2013.62080,-2.40027,1.76456
2013.62351,-0.72596,1.59943
2013.62630,-0.03546,1.66253
2013.62902,-1.77649,1.64373
2013.63175,-2.34049,1.61420
2013.63449,-2.29411,1.75784
2013.63723,-1.57736,1.78469
2013.63997,-0.71822,1.88940
2013.64271,-0.94470,1.88805
2013.64543,-1.43856,1.70683
2013.64819,-2.29257,1.69609
2013.65091,-1.03863,1.66521
2013.65367,-0.00492,2.04510
2013.65639,-1.46017,1.63835
2013.65913,0.05475,1.65581
2013.66187,-0.67591,1.66655
2013.66461,-2.14815,1.61016
2013.66735,0.32304,1.61955
