T,RESIDUALS,SIG_RESID
2009.79055,-0.11559,1.81864
2009.79329,-1.20434,1.88207
2009.79603,-0.16528,1.83930
2009.79876,0.19758,1.79209
2009.80150,0.38426,1.76407
2009.80424,-0.10124,1.81570
2009.80698,-0.50592,1.81275
2009.80971,-0.22475,1.80537
2009.81245,0.65925,1.83192
2009.81519,0.46611,1.79947
2009.81793,-0.83118,1.85848
2009.82067,-0.62860,1.87175
2009.82340,0.74786,1.74785
2009.82614,1.81620,1.78325
2009.82888,0.30342,1.75227
2009.83162,-0.63346,1.81865
2009.83436,1.15157,1.76702
2009.83709,1.39851,1.77735
2009.83989,0.67937,1.81423
2009.84257,1.16016,1.82160
2009.84536,0.70387,1.88946
2009.84804,-1.58345,1.84078
2009.85078,-1.09584,1.82750
2009.85352,-0.75726,1.81570
2009.85626,1.08928,1.80980
2009.85900,0.66180,1.84373
2009.86173,0.39931,1.79505
2009.86447,-0.73720,1.89536
2009.86721,0.18230,1.86143
2009.86995,0.85380,1.79358
2009.87269,1.24931,1.78030
2009.87548,1.17584,1.81276
2009.87822,1.48641,1.87028
2009.88084,-0.75697,1.96764
2009.88364,-0.04132,1.84521
2009.88637,-1.04561,1.79506
2009.88911,0.69316,1.74785
2009.89185,0.48900,1.80391
2009.89459,0.65192,1.74785
2009.89733,0.02992,1.74638
2009.90006,0.70502,1.75228
2009.90280,1.24522,1.74343
2009.90554,-1.01347,1.80686
2009.90828,-0.61604,1.70950
2009.91102,0.59551,1.72573
2009.91375,-0.44381,1.71983
2009.91649,-0.61198,1.71983
2009.91923,1.77499,1.70212
2009.92197,-0.32589,1.70655
2009.92470,-1.51360,1.69917
2009.92744,-0.50015,1.70507
2009.93018,-1.39151,1.78031
2009.93292,-0.92469,1.69917
2009.93566,-1.33168,1.71245
2009.93839,-0.82348,1.73900
2009.94113,0.26394,1.70655
2009.94387,-0.20844,1.76556
2009.94661,0.47541,1.77588
2009.94935,-0.20452,1.71098
2009.95208,-0.17321,1.77441
2009.95482,0.03334,1.72130
2009.95756,-1.07286,1.73753
2009.96030,-0.44581,1.73900
2009.96303,1.49350,1.71983
2009.96577,1.21007,1.75966
2009.96851,0.78992,1.81128
2009.97130,-0.18784,1.84521
2009.97399,1.23247,1.74490
2009.97672,1.61818,1.70950
2009.97946,-0.05581,1.74490
2009.98220,0.80450,1.70950
2009.98494,0.75712,1.69475
2009.98767,1.84506,1.74195
2009.99041,0.96032,1.71098
2009.99315,1.98891,1.72278
2009.99589,1.18583,1.71688
2009.99863,-0.67891,1.73900
2010.00410,2.53865,1.70803
2010.00684,1.88796,1.71098
2010.00958,2.34862,1.72868
2010.01232,1.76565,1.79211
2010.01505,1.69905,1.73310
2010.01779,1.47483,1.73900
2010.02053,1.20398,1.73605
2010.02327,2.49151,1.81571
2010.02600,1.87044,1.73605
2010.02874,1.83875,1.76556
2010.03148,2.00846,1.72278
2010.03422,1.98257,1.75523
2010.03696,0.59308,1.81571
2010.03969,0.54600,1.77293
2010.04243,1.51933,1.71393
2010.04517,1.57808,1.74491
2010.04791,-1.00476,1.84816
2010.05065,-1.51817,1.76113
2010.05344,-0.73283,1.80686
2010.05612,-0.76073,1.74491
2010.05886,-1.33686,1.71540
2010.06160,-0.20556,1.71540
2010.06433,-0.36082,1.72720
2010.06707,-0.60165,1.71540
2010.06981,0.70197,1.76556
2010.07255,1.83703,1.83489
2010.07529,2.40853,1.74491
2010.07802,2.37048,1.74491
2010.08076,0.27889,1.67705
2010.08350,0.91974,1.69623
2010.08624,0.73604,1.69623
2010.08898,-0.69320,1.72425
2010.09171,-2.04398,1.70950
2010.09445,-0.70331,1.78031
2010.09719,-1.26819,1.74786
2010.09998,0.24890,1.74048
2010.10266,0.36745,1.70065
2010.10540,0.37396,1.71835
2010.10814,1.52392,1.72721
2010.11088,-0.66565,1.76998
2010.11362,1.60224,1.71836
2010.11635,0.83959,1.74048
2010.11909,1.23141,1.70655
2010.12183,0.83068,1.78474
2010.12457,1.46641,1.70950
2010.12731,0.24461,1.75671
2010.13004,1.00227,1.69918
2010.13278,-0.21962,1.70213
2010.13552,0.12696,1.69918
2010.13826,0.03099,1.69475
2010.14099,-0.19653,1.68000
2010.14368,0.42377,1.78769
2010.14647,0.44681,1.79359
2010.14921,-0.37634,1.71541
2010.15166,0.27858,1.95437
2010.15474,-0.07460,1.71983
2010.15742,0.00691,1.68885
2010.16016,0.24055,1.69181
2010.16290,0.60363,1.69771
2010.16564,-0.72384,1.68148
2010.16837,-0.00988,1.71393
2010.17111,-0.06548,1.72426
2010.17385,-0.36065,1.84964
2010.17659,-0.31939,1.68001
2010.17932,-1.14570,1.68443
2010.18206,-0.14859,1.68886
2010.18480,1.41795,1.70803
2010.18754,-0.23310,1.68443
2010.19028,-1.00674,1.69328
2010.19301,-1.78796,1.68886
2010.19575,-0.87578,2.03697
2010.19849,0.01581,1.68443
2010.20128,-1.14637,1.71246
2010.20397,0.35217,1.74934
2010.20670,0.17494,1.71394
2010.20944,-0.85690,1.68886
2010.21218,-0.93336,1.67411
2010.21492,0.67255,1.69624
2010.21765,-1.85816,1.69033
2010.22039,-0.03750,1.68591
2010.22313,0.54653,1.66968
2010.22587,-1.45609,1.72131
2010.22861,0.00164,1.73754
2010.23134,-1.49728,1.74787
2010.23408,0.02215,1.71541
2010.23956,-1.71499,1.73164
2010.24230,-1.90757,1.77147
2010.24503,-2.18482,1.76557
2010.24777,-0.17176,1.74049
2010.25051,-3.18439,1.79212
2010.25325,-1.34472,1.73754
2010.25598,-0.06175,1.73017
2010.25872,-2.56849,1.73754
2010.26146,-1.19294,1.80097
2010.26420,-0.41011,1.76852
2010.26694,-1.82601,1.75672
2010.26967,0.24235,1.76262
2010.27241,-1.37102,1.74639
2010.27515,-0.21414,1.72427
2010.27789,-1.73502,1.73017
2010.28062,-0.79766,1.69919
2010.28336,-1.57906,1.71099
2010.28610,-1.84224,1.72427
2010.28884,-0.32219,1.69329
2010.29158,-1.87994,1.76115
2010.29431,-1.57648,1.71542
2010.29705,-1.93582,1.73459
2010.29979,-1.76698,1.73459
2010.30264,-0.92582,1.80245
2010.30527,-1.15374,1.93520
2010.30812,-0.82722,1.83933
2010.31074,-0.35983,1.70804
2010.31348,-0.94514,1.68739
2010.31622,0.13370,1.71394
2010.31895,-0.65533,1.77737
2010.32169,-0.86722,1.74935
2010.32443,-1.22199,1.73312
2010.32717,-0.44165,1.69919
2010.32991,-0.13719,1.89538
2010.33264,-0.27464,1.70657
2010.33538,-0.68099,1.75525
2010.33812,0.25774,1.72132
2010.34086,-0.69146,1.70214
2010.34365,-1.54048,1.73312
2010.34633,0.55636,1.72279
2010.34907,-0.42765,1.68149
2010.35181,-1.28861,1.89538
2010.35455,-0.29854,1.69477
2010.35728,0.81257,1.70214
2010.36008,-0.02420,1.75377
2010.36276,-0.59216,1.69182
2010.36550,0.11798,1.75967
2010.36824,0.00013,1.73312
2010.37097,0.11626,1.73312
2010.37365,-1.26773,1.75082
2010.37645,-0.34153,1.71984
2010.37919,0.67252,1.76852
2010.38193,1.25454,1.78475
2010.38466,0.66450,1.76262
2010.38740,0.23041,1.73312
2010.39014,-0.42674,1.73460
2010.39288,0.60903,1.73017
2010.39556,0.62762,1.75820
2010.39841,0.89641,1.77737
