T,RESIDUALS,SIG_RESID
1999.21150,2.18014,1.55875
1999.21424,0.49174,1.54954
1999.21697,-0.15732,1.54378
1999.21971,-0.60305,1.53457
1999.22245,1.59453,1.57947
1999.22519,1.69044,1.58638
1999.22793,2.05766,1.54954
1999.23066,0.45419,1.55184
1999.23340,0.94103,1.53572
1999.23614,1.24617,1.53112
1999.23888,1.15861,1.56680
1999.24162,-0.12366,1.54493
1999.24435,2.61636,1.55414
1999.24709,1.29667,1.53112
1999.24983,1.45625,1.53917
1999.25257,1.53011,1.52651
1999.25530,1.98924,1.52996
1999.25804,2.19664,1.50464
1999.26078,0.84030,1.52421
1999.26352,0.21521,1.52536
1999.26626,-0.50564,1.51960
1999.26899,2.10277,1.61746
1999.27173,2.44241,1.50003
1999.27447,2.01029,1.48276
1999.27721,1.60539,1.50349
1999.27995,3.20472,1.50003
1999.28268,5.38126,1.48737
1999.28542,3.64502,1.49428
1999.28816,3.51298,1.52996
1999.29090,2.91214,1.59559
1999.29363,3.00249,1.52881
1999.29637,2.43004,1.49888
1999.29911,1.87176,1.52306
1999.30185,2.02866,1.51154
1999.30459,3.59773,1.51845
1999.30732,1.99796,1.55875
1999.31006,3.13035,1.54378
1999.31280,0.78489,1.57601
1999.31554,2.55558,1.50579
1999.31828,2.54840,1.51615
1999.32101,3.82436,1.51385
1999.32375,4.35144,1.49658
1999.32649,3.46765,1.49312
1999.32923,1.15296,1.54263
1999.33196,1.21938,1.51730
1999.33470,-0.72610,1.53572
1999.33744,-0.33048,1.56105
1999.34018,2.40922,1.58522
1999.34565,3.21886,1.51269
1999.34839,3.73878,1.52075
1999.35113,4.10076,1.53111
1999.35387,3.52380,1.53342
1999.35661,2.92788,1.56450
1999.35934,3.49400,1.51154
1999.36208,2.76215,1.51960
1999.36482,3.42434,1.51384
1999.36756,1.88854,1.51730
1999.37029,3.83475,1.54378
1999.37303,2.09597,1.58752
1999.37577,2.78819,1.52881
1999.37851,3.75540,1.49772
1999.38125,2.95260,1.52881
1999.38398,2.40278,1.54493
1999.38672,4.07192,1.53226
1999.38946,3.57604,1.52190
1999.39220,2.43111,1.52075
1999.39493,3.00614,1.54838
1999.39767,3.39111,1.51960
1999.40041,1.61702,1.55414
1999.40315,2.98286,1.54723
1999.40589,2.94162,1.51384
1999.40862,2.81031,1.51499
1999.41136,3.58591,1.56219
1999.41410,2.10541,1.56450
1999.41684,1.22681,1.60364
1999.41958,1.72010,1.67386
1999.42231,1.25528,1.58176
1999.42505,-1.01566,1.63587
1999.42779,0.58927,1.60479
1999.43053,1.58607,1.57946
1999.43326,0.59073,1.56795
1999.43600,0.75624,1.58061
1999.43874,0.35760,1.56680
1999.44148,0.12680,1.62781
1999.44422,1.56984,1.59327
1999.44695,0.81471,1.60018
1999.44969,0.71739,1.64047
1999.45243,0.96690,1.64968
1999.45517,0.87122,1.58867
1999.45791,0.80834,1.62551
1999.46064,2.53326,1.56334
1999.46338,0.88697,1.59673
1999.46612,0.03847,1.54722
1999.46886,0.52776,1.54147
1999.47159,0.08382,1.60363
1999.47433,1.20665,1.59442
1999.47707,0.76225,1.59672
1999.47981,0.61760,1.55183
1999.48255,1.34671,1.52765
1999.48528,0.12558,1.57485
1999.48802,2.46018,1.54722
1999.49076,0.60452,1.63011
1999.49350,1.12760,1.53455
1999.49624,-0.57759,1.72681
1999.49897,-0.34006,1.60018
1999.50171,0.12719,1.58406
1999.50445,1.33416,1.56218
1999.50719,2.25483,1.55412
1999.50992,1.14421,1.58291
1999.51266,1.65629,1.62550
1999.51540,1.24107,1.59442
1999.51814,1.39454,1.57254
