T,RESIDUALS,SIG_RESID
2009.49212,3.02537,2.19887
2009.49486,0.52411,2.20261
2009.49760,2.15258,2.21010
2009.50034,1.29080,2.16331
2009.50308,1.65075,2.14460
2009.50581,2.69744,2.15021
2009.50855,1.71185,2.15208
2009.51129,1.56198,2.15582
2009.51403,1.78183,2.13524
2009.51676,1.56039,2.14272
2009.51950,2.35266,2.14085
2009.52224,2.01563,2.18202
2009.52498,2.60031,2.17828
2009.52772,2.08968,2.15021
2009.53045,1.78374,2.15582
2009.53319,2.46449,2.17079
2009.53593,1.77393,2.13898
2009.53867,1.75405,2.15208
2009.54141,2.31985,2.16705
2009.54414,1.30233,2.16331
2009.54688,1.69047,2.18951
2009.54962,0.28429,2.15208
2009.55236,1.85377,2.17454
2009.55509,1.54791,2.15021
2009.55783,0.96671,2.14647
2009.56057,1.25018,2.22693
2009.56331,1.67529,2.20635
2009.56605,3.29006,2.20822
2009.56878,0.87047,2.18015
2009.57152,0.30553,2.15769
2009.57426,0.60924,2.16331
2009.57700,-0.23241,2.18015
2009.57974,1.11058,2.18015
2009.58247,1.66721,2.18764
2009.58521,3.27448,2.18015
2009.58795,1.48638,2.18015
2009.59069,1.14591,2.17828
2009.59342,1.24908,2.19138
2009.59616,1.34788,2.17454
2009.59890,1.35630,2.17828
2009.60164,2.10436,2.21196
2009.60438,1.39004,2.19138
2009.60711,1.46135,2.17828
2009.60985,3.18428,2.18202
2009.61259,2.85084,2.19886
2009.61533,2.14202,2.21571
2009.61807,2.41782,2.18951
2009.62080,5.53825,2.21384
2009.62354,3.79930,2.18389
2009.62628,1.98097,2.18764
2009.62902,2.07427,2.19138
2009.63175,2.08719,2.18202
2009.63449,2.56473,2.19700
2009.63723,3.92689,2.27185
2009.63997,2.69368,2.24191
2009.64271,1.43509,2.24004
2009.64544,0.85812,2.22507
2009.64818,2.80378,2.30179
2009.65092,0.32407,2.24752
2009.65366,1.94098,2.22507
2009.65639,0.87952,2.33360
2009.65913,0.30669,2.22694
2009.66187,0.59749,2.20074
2009.66461,1.71893,2.23068
2009.66735,1.56999,2.20449
2009.67008,1.28669,2.23817
2009.67282,0.71603,2.20823
2009.67556,2.05100,2.21759
2009.67830,0.94362,2.31302
