Year, Month, Monthly_MSL, Linear_Trend, High_Conf., Low_Conf.,Time
2012,1,-0.009,0.002,0.015,-0.012,2012.083333
2012,2,-0.083,0.002,0.015,-0.012,2012.166667
2012,3,0.15,0.002,0.015,-0.012,2012.25
2012,4,0.201,0.002,0.015,-0.012,2012.333333
2012,5,0.028,0.001,0.015,-0.012,2012.416667
2012,6,0.05,0.001,0.015,-0.013,2012.5
2012,7,0.084,0.001,0.015,-0.013,2012.583333
2012,8,0.054,0.001,0.015,-0.013,2012.666667
2012,9,-0.025,0.001,0.015,-0.013,2012.75
2012,10,0.03,0.001,0.015,-0.013,2012.833333
2012,11,0.116,0.001,0.016,-0.013,2012.916667
2012,12,0.205,0.001,0.016,-0.013,2013
2013,1,-0.145,0.001,0.016,-0.013,2013.083333
2013,2,-0.17,0.001,0.016,-0.013,2013.166667
2013,3,-0.135,0.001,0.016,-0.013,2013.25
2013,4,-0.05,0.001,0.016,-0.013,2013.333333
2013,5,-0.04,0.001,0.016,-0.013,2013.416667
2013,6,-0.043,0.001,0.016,-0.013,2013.5
2013,7,-0.044,0.001,0.016,-0.013,2013.583333
2013,8,0.033,0.001,0.016,-0.013,2013.666667
2013,9,0.126,0.001,0.016,-0.013,2013.75
2013,10,-0.023,0.001,0.016,-0.013,2013.833333
2013,11,-0.084,0.001,0.016,-0.013,2013.916667
2013,12,-0.241,0.001,0.016,-0.013,2014
2014,1,-0.138,0.001,0.016,-0.013,2014.083333
2014,2,-0.029,0.001,0.016,-0.013,2014.166667
2014,3,0.121,0.001,0.016,-0.013,2014.25
2014,4,0.111,0.001,0.016,-0.013,2014.333333
2014,5,0.099,0.001,0.016,-0.013,2014.416667
2014,6,-0.044,0.001,0.016,-0.013,2014.5
2014,7,0.047,0.001,0.016,-0.013,2014.583333
2014,8,0.03,0.001,0.016,-0.013,2014.666667
2014,9,0.092,0.001,0.016,-0.013,2014.75
2014,10,0.189,0.001,0.016,-0.013,2014.833333
2014,11,0.036,0.001,0.016,-0.013,2014.916667
2014,12,0.166,0.001,0.016,-0.013,2015
2015,1,-0.013,0.001,0.016,-0.014,2015.083333
2015,2,0.05,0.001,0.016,-0.014,2015.166667
2015,3,-0.006,0.001,0.016,-0.014,2015.25
2015,4,-0.023,0.001,0.016,-0.014,2015.333333
2015,5,-0.077,0.001,0.016,-0.014,2015.416667
2015,6,-0.112,0.001,0.016,-0.014,2015.5
2015,7,0.058,0.001,0.016,-0.014,2015.583333
2015,8,0.08,0.001,0.016,-0.014,2015.666667
2015,9,0.095,0.001,0.016,-0.014,2015.75
2015,10,0.113,0.001,0.016,-0.014,2015.833333
2015,11,0.03,0.001,0.016,-0.014,2015.916667
2015,12,0.263,0.001,0.016,-0.014,2016
2016,1,0.14,0.001,0.016,-0.014,2016.083333
2016,2,0.067,0.001,0.016,-0.014,2016.166667
2016,3,0.219,0.001,0.016,-0.014,2016.25
2016,4,0.039,0.001,0.016,-0.014,2016.333333
2016,5,-0.061,0.001,0.016,-0.014,2016.416667
2016,6,-0.093,0.001,0.016,-0.014,2016.5
2016,7,-0.046,0.001,0.016,-0.014,2016.583333
2016,8,0.007,0.001,0.016,-0.014,2016.666667
2016,9,-0.011,0.001,0.016,-0.014,2016.75
2016,10,0.22,0.001,0.016,-0.014,2016.833333
2016,11,0.235,0.001,0.016,-0.014,2016.916667
2016,12,-0.026,0.001,0.016,-0.014,2017
2017,1,0.034,0.001,0.016,-0.014,2017.083333
2017,2,0.193,0.001,0.016,-0.014,2017.166667
2017,3,0.226,0.001,0.016,-0.014,2017.25
2017,4,0.23,0.001,0.016,-0.014,2017.333333
2017,5,0.099,0.001,0.016,-0.014,2017.416667
2017,6,0.079,0.001,0.016,-0.014,2017.5
2017,7,-0.046,0.001,0.016,-0.015,2017.583333
2017,8,0.03,0.001,0.016,-0.015,2017.666667
2017,9,0.044,0.001,0.016,-0.015,2017.75
2017,10,-0.026,0.001,0.016,-0.015,2017.833333
2017,11,0.116,0.001,0.016,-0.015,2017.916667
2017,12,-0.143,0.001,0.016,-0.015,2018
2018,1,0.086,0.001,0.016,-0.015,2018.083333
2018,2,-0.091,0.001,0.016,-0.015,2018.166667
2018,3,0.049,0.001,0.016,-0.015,2018.25
2018,4,0.09,0.001,0.016,-0.015,2018.333333
2018,5,0.053,0.001,0.016,-0.015,2018.416667
2018,6,-0.055,0.001,0.016,-0.015,2018.5
2018,7,-0.048,0.001,0.016,-0.015,2018.583333
2018,8,0.023,0.001,0.016,-0.015,2018.666667
2018,9,-0.006,0.001,0.016,-0.015,2018.75
2018,10,0.015,0,0.016,-0.015,2018.833333
2018,11,-0.067,0,0.016,-0.015,2018.916667
2018,12,-0.007,0,0.016,-0.015,2019
2019,1,0.012,0,0.016,-0.015,2019.083333
2019,2,0.028,0,0.016,-0.015,2019.166667
2019,3,-0.064,0,0.016,-0.015,2019.25
2019,4,0.069,0,0.016,-0.015,2019.333333
2019,5,0.016,0,0.016,-0.015,2019.416667
2019,6,-0.128,0,0.016,-0.015,2019.5
2019,7,-0.023,0,0.016,-0.015,2019.583333
2019,8,0.02,0,0.016,-0.015,2019.666667
2019,9,0.079,0,0.016,-0.015,2019.75
2019,10,-0.051,0,0.016,-0.015,2019.833333
2019,11,-0.105,0,0.016,-0.015,2019.916667
2019,12,-0.015,0,0.016,-0.016,2020
2020,1,0.116,0,0.016,-0.016,2020.083333
2020,2,-0.076,0,0.016,-0.016,2020.166667
2020,3,-0.093,0,0.016,-0.016,2020.25
2020,4,-0.091,0,0.016,-0.016,2020.333333
2020,5,0.065,0,0.016,-0.016,2020.416667
2020,6,0.003,0,0.016,-0.016,2020.5
2020,7,0.003,0,0.016,-0.016,2020.583333
2020,8,0.012,0,0.016,-0.016,2020.666667
2020,9,0.045,0,0.016,-0.016,2020.75
2020,10,-0.028,0,0.016,-0.016,2020.833333
2020,11,0.003,0,0.016,-0.016,2020.916667
2020,12,-0.065,0,0.016,-0.016,2021
2021,1,0.083,0,0.016,-0.016,2021.083333
2021,2,-0.044,0,0.016,-0.016,2021.166667
2021,3,-0.072,0,0.016,-0.016,2021.25
2021,4,-0.138,0,0.016,-0.016,2021.333333
2021,5,-0.123,0,0.016,-0.016,2021.416667
2021,6,-0.028,0,0.016,-0.016,2021.5
2021,7,-0.044,0,0.016,-0.016,2021.583333
2021,8,0.011,0,0.016,-0.016,2021.666667
2021,9,0.008,0,0.016,-0.016,2021.75
2021,10,0.087,0,0.016,-0.016,2021.833333
2021,11,0.065,0,0.016,-0.016,2021.916667
2021,12,0.134,0,0.016,-0.016,2022
2022,1,0.031,0,0.016,-0.016,2022.083333
2022,2,-0.199,0,0.016,-0.016,2022.166667
2022,3,-0.03,0,0.016,-0.016,2022.25
2022,4,-0.004,0,0.016,-0.016,2022.333333
2022,5,0.045,0,0.016,-0.016,2022.416667
2022,6,0.136,0,0.016,-0.017,2022.5
2022,7,0.059,0,0.016,-0.017,2022.583333
2022,8,0.076,0,0.016,-0.017,2022.666667
2022,9,0.051,0,0.016,-0.017,2022.75
2022,10,-0.02,0,0.016,-0.017,2022.833333
2022,11,-0.049,0,0.016,-0.017,2022.916667
2022,12,0.034,0,0.016,-0.017,2023
2023,1,0.087,0,0.016,-0.017,2023.083333
2023,2,-0.094,0,0.016,-0.017,2023.166667
2023,3,-0.002,0,0.016,-0.017,2023.25
2023,4,0.057,0,0.016,-0.017,2023.333333
2023,5,0.101,0,0.016,-0.017,2023.416667
2023,6,-0.084,0,0.016,-0.017,2023.5
2023,7,-0.016,0,0.016,-0.017,2023.583333
2023,8,0.076,0,0.016,-0.017,2023.666667
2023,9,0.044,0,0.017,-0.017,2023.75
2023,10,0.045,0,0.017,-0.017,2023.833333
2023,11,0,0,0.017,-0.017,2023.916667
